ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
69544,N Davin,P,Nikolaas Davin,/db/PICTURES/CMS/281700/281722.1.jpg,19-12-1997,rhb,lb,right-hand bat,legbreak,28.0,batter
66916,JP Kotze,P,JP Kotze,/db/PICTURES/CMS/179600/179631.1.jpg,23-4-1994,lhb,,left-hand bat,,28.0,batter
68076,MB Kruger,P,Malan Kruger,/db/PICTURES/CMS/179600/179637.1.jpg,12-4-1995,rhb,,right-hand bat,,28.0,batter
109273,DO Leicher,P,Dylan Leicher,,3-5-2004,rhb,rm,right-hand bat,right-arm medium,28.0,middle-order batter
95873,RK Paudel,C,Rohit Paudel,/db/PICTURES/CMS/278800/278820.1.jpg,2-9-2002,rhb,ob,right-hand bat,right-arm offbreak,32.0,batting allrounder
94925,Aasif Sheikh,P,Aasif Sheikh,/db/PICTURES/CMS/330400/330463.1.jpg,22-6-2001,rhb,,right-hand bat,,32.0,wicketkeeper batter
79281,DS Airee,P,Dipendra Singh Airee,/db/PICTURES/CMS/278800/278818.1.jpg,24-1-2000,rhb,"rm,ob",right-hand bat,"right-arm medium,right-arm offbreak",32.0,middle-order batter
95867,KS Airee,P,Kamal Airee,/db/PICTURES/CMS/362500/362504.4.jpg,19-12-2000,rhb,rm,right-hand bat,right-arm medium,32.0,
79287,K Bhurtel,P,Kushal Bhurtel,/db/PICTURES/CMS/330400/330444.1.jpg,22-1-1997,rhb,lbg,right-hand bat,legbreak googly,32.0,opening batter
94919,A Bohara,P,Abinash Bohara,/db/PICTURES/CMS/330300/330376.1.jpg,30-7-1997,rhb,rm,right-hand bat,right-arm medium,32.0,bowler
102478,S Dhakal,P,Sagar Dhakal,,14-12-2001,rhb,sla,right-hand bat,slow left-arm orthodox,32.0,
108705,Gulsan Jha,P,Gulsan Jha,/db/PICTURES/CMS/330400/330445.1.jpg,17-2-2006,lhb,rm,left-hand bat,right-arm medium,32.0,bowler
103764,S Jora,P,Sundeep Jora,/db/PICTURES/CMS/362500/362506.3.jpg,20-10-2001,rhb,,right-hand bat,,32.0,middle-order batter
79527,Karan KC,P,Karan KC,/db/PICTURES/CMS/259900/259969.1.jpg,10-10-1991,rhb,rf,right-hand bat,right-arm fast,32.0,allrounder
102117,Kushal Malla,P,Kushal Malla,/db/PICTURES/CMS/330400/330447.1.jpg,5-3-2004,lhb,sla,left-hand bat,slow left-arm orthodox,32.0,batting allrounder
105076,Pratis GC,P,Pratis GC,/db/PICTURES/CMS/362500/362505.3.jpg,22-5-2004,rhb,lm,right-hand bat,left-arm medium,32.0,bowling allrounder
84063,LN Rajbanshi,P,Lalit Rajbanshi,/db/PICTURES/CMS/222900/222949.1.jpg,27-2-1999,rhb,sla,right-hand bat,slow left-arm orthodox,32.0,bowler
94921,AK Sah,P,Anil Sah,/db/PICTURES/CMS/278800/278819.1.jpg,17-11-1998,rhb,ob,right-hand bat,right-arm offbreak,32.0,batting allrounder
106014,A Dutt,P,Aryan Dutt,/db/PICTURES/CMS/362700/362791.4.jpg,12-5-2003,rhb,ob,right-hand bat,right-arm offbreak,15.0,bowler
53408,SA Engelbrecht,P,Sybrand Engelbrecht,/db/PICTURES/CMS/194200/194225.1.jpg,15-9-1988,rhb,ob,right-hand bat,right-arm offbreak,15.0,allrounder
106012,K Klein,P,Kyle Klein,/db/PICTURES/CMS/366300/366326.4.jpg,3-7-2001,rhb,rm,right-hand bat,right-arm medium,15.0,bowler
95739,M Levitt,P,Michael Levitt,/db/PICTURES/CMS/362700/362796.4.jpg,19-6-2003,rhb,rf,right-hand bat,right-arm fast,15.0,top-order batter
66040,Saqib Zulfiqar,P,Saqib Zulfiqar,/db/PICTURES/CMS/362800/362801.1.png,28-3-1997,rhb,lb,right-hand bat,legbreak,15.0,bowling allrounder
71357,DT Doram,P,Daniel Doram,,13-10-1997,lhb,sla,left-hand bat,slow left-arm orthodox,15.0,bowler
64947,MJ Henry,P,Matt Henry,/db/PICTURES/CMS/303600/303607.jpg,14-12-1991,rhb,rfm,right-hand bat,right-arm fast-medium,5.0,bowler
89105,R Ravindra,P,Rachin Ravindra,/db/PICTURES/CMS/271800/271809.jpg,18-11-1999,lhb,sla,left-hand bat,slow left-arm orthodox,5.0,batting allrounder
116020,PS Athavale,WK,Pratik Athavale,/db/PICTURES/CMS/368800/368819.1.png,20-4-1997,rhb,ob,right-hand bat,right-arm offbreak,37.0,wicketkeeper batter
70624,Khalid Kail,P,Khalid Kail,,13-10-1996,rhb,,right-hand bat,,37.0,middle-order batter
104609,Rafiullah,P,Rafiullah,/db/PICTURES/CMS/380500/380599.1.png,16-8-1996,rhb,rm,right-hand bat,right-arm medium,37.0,
72863,Shakeel Ahmed,P,Shakeel Ahmed,/db/PICTURES/CMS/370500/370515.1.png,4-2-1988,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,bowler
110058,Shoaib Khan,P,Shoaib Khan,/db/PICTURES/CMS/362500/362501.4.jpg,6-12-1992,rhb,rm,right-hand bat,right-arm medium,37.0,batter
103490,Abbas Afridi,P,Abbas Afridi,/db/PICTURES/CMS/322100/322158.png,5-4-2001,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
76191,Abrar Ahmed,P,Abrar Ahmed,/db/PICTURES/CMS/376900/376943.4.jpg,11-9-1998,rhb,lbg,right-hand bat,legbreak googly,7.0,bowler
101912,Azam Khan,P,Azam Khan,/db/PICTURES/CMS/325300/325358.4.jpg,10-8-1998,rhb,,right-hand bat,,7.0,wicketkeeper batter
103773,Saim Ayub,P,Saim Ayub,/db/PICTURES/CMS/325600/325608.3.jpg,24-5-2002,lhb,"rmf,ob",left-hand bat,"right-arm medium-fast,right-arm offbreak",7.0,top-order batter
101325,Usman Khan,P,Usman Khan,,10-5-1995,rhb,ob,right-hand bat,right-arm offbreak,7.0,top-order batter
110013,JWW Gardner,P,Jack Gardner,/db/PICTURES/CMS/329300/329359.4.jpg,23-12-2000,,,,,20.0,
100456,SI Kamea,P,Semo Kamea,,21-8-2001,lhb,lf,left-hand bat,left-arm fast,20.0,bowler
111182,J Kariko,P,John Kariko,,16-1-2004,lhb,,left-hand bat,,20.0,bowler
65883,A Nao,P,Alei Nao,/db/PICTURES/CMS/179900/179907.1.jpg,9-12-1993,rhb,rm,right-hand bat,right-arm medium,20.0,bowler
105613,HGV Vare,P,Hila Vare,,10-8-2001,lhb,,left-hand bat,,20.0,
102232,OJ Carter,P,Oli Carter,/db/PICTURES/CMS/356000/356033.1.jpg,2-11-2001,rhb,,right-hand bat,,1.0,
91689,BJ Currie,P,Bradley Currie,/db/PICTURES/CMS/357000/357089.jpg,8-11-1998,rhb,lfm,right-hand bat,left-arm fast-medium,30.0,bowler
110235,J Jarvis,P,Jack Jarvis,,29-5-2003,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
109518,C Tear,P,Charlie Tear,/db/PICTURES/CMS/357000/357090.jpg,12-6-2004,rhb,,right-hand bat,,30.0,wicketkeeper batter
66473,OEG Baartman,P,Ottneil Baartman,/db/PICTURES/CMS/224900/224923.1.jpg,18-3-1993,rhb,rmf,right-hand bat,right-arm medium-fast,3.0,bowler
69729,G Coetzee,P,Gerald Coetzee,/db/PICTURES/CMS/345900/345943.4.jpg,2-10-2000,rhb,rf,right-hand bat,right-arm fast,3.0,bowler
73871,M Jansen,P,Marco Jansen,/db/PICTURES/CMS/335000/335050.4.jpg,1-5-2000,rhb,lmf,right-hand bat,left-arm medium-fast,3.0,bowling allrounder
70498,RD Rickelton,P,Ryan Rickelton,/db/PICTURES/CMS/345900/345935.4.jpg,11-7-1996,lhb,,left-hand bat,,3.0,wicketkeeper batter
78239,PW Hasaranga,C,Wanindu Hasaranga,/db/PICTURES/CMS/294200/294296.jpg,29-7-1997,rhb,lb,right-hand bat,legbreak,8.0,allrounder
78233,PHKD Mendis,P,Kamindu Mendis,/db/PICTURES/CMS/305100/305194.jpg,30-9-1998,lhb,"ob,sla",left-hand bat,"right-arm offbreak,slow left-arm orthodox",8.0,allrounder
105938,M Pathirana,P,Matheesha Pathirana,/db/PICTURES/CMS/350000/350094.4.jpg,18-12-2002,rhb,rf,right-hand bat,right-arm fast,8.0,bowler
70890,S Samarawickrama,P,Sadeera Samarawickrama,/db/PICTURES/CMS/303800/303845.png,30-8-1995,rhb,,right-hand bat,,8.0,wicketkeeper batter
88945,N Thushara,P,Nuwan Thushara,/db/PICTURES/CMS/381300/381395.4.jpg,6-8-1994,rhb,rmf,right-hand bat,right-arm medium-fast,8.0,bowler
102835,DN Wellalage,P,Dunith Wellalage,/db/PICTURES/CMS/350100/350118.4.jpg,9-1-2003,lhb,sla,left-hand bat,slow left-arm orthodox,8.0,bowler
60488,B Masaba,C,Brian Masaba,/db/PICTURES/CMS/172900/172913.1.jpg,22-9-1991,rhb,"rfm,lbg",right-hand bat,"right-arm fast-medium,legbreak googly",34.0,bowler
101619,Riazat Ali Shah,VC,Riazat Ali Shah,/db/PICTURES/CMS/275800/275801.1.jpg,20-2-1998,rhb,rm,right-hand bat,right-arm medium,34.0,
98580,F Achelam,P,Fred Achelam,/db/PICTURES/CMS/275800/275806.1.jpg,27-1-2001,rhb,,right-hand bat,,34.0,wicketkeeper batter
102781,Bilal Hassun,P,Bilal Hassan,/db/PICTURES/CMS/275800/275802.1.jpg,15-4-1990,rhb,rmf,right-hand bat,right-arm medium-fast,34.0,bowler
98579,C Kyewuta,P,Cosmas Kyewuta,,28-12-2001,rhb,rm,right-hand bat,right-arm medium,34.0,bowler
104949,J Miyaji,P,Juma Miyagi,,5-4-2003,rhb,,right-hand bat,,34.0,
49195,RG Mukasa,P,Roger Mukasa,/db/PICTURES/CMS/172900/172923.1.jpg,22-5-1989,rhb,ob,right-hand bat,right-arm offbreak,34.0,
75965,DM Nakrani,P,Dinesh Nakrani,,21-9-1991,lhb,lm,left-hand bat,left-arm medium,34.0,allrounder
5454,F Nsubuga,P,Frank Nsubuga,/db/PICTURES/CMS/172900/172987.1.jpg,28-8-1980,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
115108,R Obuya,P,Robinson Obuya,,12-12-2000,rhb,,right-hand bat,,34.0,
102780,RB Patel,P,Ronak Patel,,18-8-1988,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
104950,AR Ramjani,P,Alpesh Ramjani,,24-9-1994,lhb,sla,left-hand bat,slow left-arm orthodox,34.0,allrounder
60487,H Ssenyondo,P,Henry Ssenyondo,/db/PICTURES/CMS/172900/172921.1.jpg,12-8-1993,rhb,sla,right-hand bat,slow left-arm orthodox,34.0,
66273,S Ssesazi,P,Simon Ssesazi,/db/PICTURES/CMS/275800/275805.1.jpg,6-6-1996,lhb,rs,left-hand bat,right-arm slow,34.0,
86017,K Waiswa,P,Kenneth Waiswa,/db/PICTURES/CMS/275800/275803.1.jpg,11-11-1998,rhb,rm,right-hand bat,right-arm medium,34.0,allrounder
103569,MD Patel,CWK,Monank Patel,/db/PICTURES/CMS/339500/339520.4.jpg,1-5-1993,rhb,,right-hand bat,,11.0,wicketkeeper batter
88991,Aaron Jones,VC,Aaron Jones,/db/PICTURES/CMS/286800/286882.1.jpg,19-10-1994,rhb,lbg,right-hand bat,legbreak googly,11.0,top-order batter
85811,Ali Khan,P,Ali Khan,/db/PICTURES/CMS/339500/339504.4.jpg,13-12-1990,rhb,rfm,right-hand bat,right-arm fast-medium,11.0,bowler
63859,AGS Gous,P,Andries Gous,,24-11-1993,rhb,,right-hand bat,,11.0,wicketkeeper
60588,Harmeet Singh,P,Harmeet Singh,/db/PICTURES/CMS/148400/148408.jpg,7-9-1992,lhb,sla,left-hand bat,slow left-arm orthodox,11.0,bowling allrounder
77577,Jasdeep Singh,P,Jasdeep Singh,/db/PICTURES/CMS/339500/339518.4.jpg,10-2-1993,rhb,rm,right-hand bat,right-arm medium,11.0,bowler
93827,NP Kenjige,P,Nosthush Kenjige,/db/PICTURES/CMS/339500/339525.4.jpg,2-3-1991,rhb,sla,right-hand bat,slow left-arm orthodox,11.0,bowler
56868,NR Kumar,P,Nitish Kumar,/db/PICTURES/CMS/224600/224668.1.jpg,21-5-1994,rhb,ob,right-hand bat,right-arm offbreak,11.0,top-order batter
62181,Milind Kumar,P,Milind Kumar,/db/PICTURES/CMS/180200/180293.1.jpg,15-2-1991,rhb,ob,right-hand bat,right-arm offbreak,11.0,allrounder
59607,SN Netravalkar,P,Saurabh Netravalkar,/db/PICTURES/CMS/340300/340327.4.jpg,16-10-1991,rhb,lfm,right-hand bat,left-arm fast-medium,11.0,bowler
49174,NK Patel,P,Nisarg Patel,/db/PICTURES/CMS/339500/339523.4.jpg,20-4-1988,rhb,sla,right-hand bat,slow left-arm orthodox,11.0,allrounder
71605,Shayan Jahangir,P,Shayan Jahangir,,24-12-1994,rhb,rmf,right-hand bat,right-arm medium-fast,11.0,batter
56870,SR Taylor,P,Steven Taylor,/db/PICTURES/CMS/173000/173077.1.jpg,9-11-1993,lhb,ob,left-hand bat,right-arm offbreak,11.0,opening batter
55349,SC van Schalkwyk,P,Shadley van Schalkwyk,,5-8-1988,lhb,rm,left-hand bat,right-arm medium,11.0,allrounder
68405,SD Hope,P,Shai Hope,/db/PICTURES/CMS/305900/305915.1.jpg,10-11-1993,rhb,,right-hand bat,,4.0,wicketkeeper batter
114592,S Joseph,P,Shamar Joseph,/db/PICTURES/CMS/373700/373784.1.png,31-8-1999,lhb,rf,left-hand bat,right-arm fast,4.0,bowler
72407,G Motie,P,Gudakesh Motie,/db/PICTURES/CMS/326100/326128.4.jpg,29-3-1995,lhb,sla,left-hand bat,slow left-arm orthodox,4.0,bowler
84201,SE Rutherford,P,Sherfane Rutherford,/db/PICTURES/CMS/380600/380673.4.jpg,15-8-1998,lhb,rfm,left-hand bat,right-arm fast-medium,4.0,middle-order batter
72505,R Shepherd,P,Romario Shepherd,/db/PICTURES/CMS/322000/322037.png,26-11-1994,rhb,rfm,right-hand bat,right-arm fast-medium,4.0,bowling allrounder
